ADM2CD_c,NAM_2,NAM_1,communications__telephone,communications__internet,communications__newspaper,communications__radio,communications__television,communications__none,foodinsecurity__went_without_food,foodinsecurity__unable_eat_healthy,foodinsecurity__few_types_of_food,foodinsecurity__skipped_meal,foodinsecurity__ate_less_than_needed,foodinsecurity__ran_out_of_food,foodinsecurity__hungry_did_not_eat,foodinsecurity__without_food_all_day,foodinsecurity__food_insec_scale,infra__electricity,infra__water_storage,infra__veterinarians,infra__banking,infra__mech_agri_equip,infra__agri_schools,infra__primary_schools,infra__field_schools,infra__health_units,infra__agri_stock,outflow__none,outflow__difficult_access_to_village,outflow__insufficient_transport,outflow__lack_conservation_infra,outflow__high_transport_cost,outflow__lack_transport_means,outflow__other,poverty__poverty_rural,poverty__poverty_urban,poverty__poverty_total,productions__diff_access_land,productions__unavailable_agri_land,productions__diff_access_water,productions__rural_exodus,productions__diff_dispose_products,productions__lack_rain,productions__lack_agri_equipment,productions__lack_tech_assist,productions__lack_manpower,productions__diff_access_credit,traveltime__avg_minutes_to_market_financial,waterresources__rivers,waterresources__streams,waterresources__lakes,waterresources__lagoons,waterresources__wells
AGO019001,Alto Zambeze,Moxico Leste,0.184,0.043,0.006999999999999999,0.23399999999999999,0.057,0.667,0.9840000000000001,0.22899999999999998,0.8140000000000001,0.867,0.767,0.723,0.461,0.34299999999999997,0.647,0.043,0.043,0.0,0.0,0.006999999999999999,0.006999999999999999,0.177,0.021,0.149,0.006999999999999999,0.0,0.66,0.9790000000000001,0.95,0.9790000000000001,0.56,0.0,0.7390000000000001,0.565,0.685,0.085,0.106,0.525,0.511,0.95,0.135,0.972,0.872,0.525,0.993,196.07986266,0.773,0.305,0.021,0.057,0.043
AGO019003,Kameia Lumege,Moxico Leste,0.245,0.02,0.0,0.265,0.102,0.6729999999999999,0.848,0.257,0.825,0.9009999999999999,0.8290000000000001,0.8240000000000001,0.7759999999999999,0.8240000000000001,0.778,0.184,0.22399999999999998,0.0,0.0,0.02,0.0,0.245,0.02,0.22399999999999998,0.0,0.0,0.7759999999999999,0.98,0.857,0.898,0.878,0.0,0.742,0.0,0.742,0.14300000000000002,0.122,0.531,0.449,0.8370000000000001,0.14300000000000002,0.9590000000000001,0.857,0.38799999999999996,0.8370000000000001,183.94050036000002,0.5920000000000001,0.08199999999999999,0.061,0.122,0.163
AGO019005,Luacano,Moxico Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO019006,Luau,Moxico Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
