site_index,lon,lat,thresh_min,area_km2,pop,cropland_km2,rwi_mean,rwi_pop_weighted,mean_travel_min
5,20.820568,-12.5282246,120,4927.617911586905,28419.392578125,50.85054610556897,-0.3621259331703186,-0.08319016546010971,80.4235610961914
5,20.820568,-12.5282246,240,21612.831784328817,567776.3125,176.34919623425924,-0.30567115545272827,0.4428972005844116,163.7783660888672
6,20.130264,-12.6589063,30,151.9695188047737,132.6488037109375,0.0,-0.6629999876022339,-0.16417787969112396,18.079805374145508
6,20.130264,-12.6589063,60,501.2330483597857,179.08197021484375,0.0,-0.6629999876022339,-0.12160911411046982,37.716224670410156
6,20.130264,-12.6589063,120,2162.6568934852166,441.05450439453125,0.06715121190275837,-0.7728000283241272,-0.1007419303059578,80.91497039794922
6,20.130264,-12.6589063,240,12408.690214544233,487385.25,65.80681558601512,-0.21294210851192474,0.532075047492981,175.37416076660156
7,21.3746172,-13.4893342,30,312.13633154970114,8614.5927734375,27.396933311172617,-0.3692725598812103,-0.15344513952732086,17.746671676635742
7,21.3746172,-13.4893342,60,1087.0634394306294,14403.9404296875,39.36223864555613,-0.35729679465293884,-0.1135740652680397,38.7314453125
7,21.3746172,-13.4893342,120,5091.095688532725,60435.1796875,71.60430389703427,-0.41849327087402344,-0.17345184087753296,81.75165557861328
7,21.3746172,-13.4893342,240,18161.972938622937,99432.7890625,109.0113070866266,-0.42778757214546204,-0.159425750374794,156.769775390625
8,21.3839952,-14.8067581,30,222.1404514740911,2703.505859375,0.21632349323807654,-0.21072658896446228,-0.0795167088508606,18.53389549255371
8,21.3839952,-14.8067581,60,827.8347190042404,3705.98583984375,0.30792055848196626,-0.25278499722480774,-0.13016754388809204,39.231170654296875
8,21.3839952,-14.8067581,120,3413.0314327069127,41459.2109375,2.4686372996622272,-0.42650800943374634,-0.1887010633945465,80.80719757080078
8,21.3839952,-14.8067581,240,14265.714251884441,73916.109375,66.73780800773545,-0.4465418756008148,-0.1887262612581253,159.92628479003906
9,20.0330212,-11.8465279,30,340.26415204309757,33708.53125,5.760922239320648,-0.25847023725509644,0.6751954555511475,20.682090759277344
9,20.0330212,-11.8465279,60,1833.6867975227897,480540.75,60.59800068973203,-0.20155568420886993,0.5378878116607666,41.79964828491211
9,20.0330212,-11.8465279,120,9096.610394759846,572196.875,112.63926393819091,-0.29874008893966675,0.4443652927875519,83.69091033935547
9,20.0330212,-11.8465279,240,26101.125361910523,630743.0625,181.84333908463657,-0.3332374393939972,0.386526882648468,145.65090942382812
10,20.4461833,-11.6545714,30,438.2949944472484,28078.10546875,4.711726940013923,-0.3165437877178192,-0.04899054393172264,19.758943557739258
10,20.4461833,-11.6545714,60,1717.7594263010199,47156.84765625,16.17508725875002,-0.37385234236717224,-0.1346362829208374,40.20414733886719
10,20.4461833,-11.6545714,120,6399.542650435158,560418.125,83.2973168542168,-0.32678258419036865,0.4463895559310913,78.5575180053711
10,20.4461833,-11.6545714,240,19551.566501608933,624254.5,169.8023377989266,-0.3319990336894989,0.3918720781803131,149.22523498535156
11,21.4365504,-14.1098093,30,439.0027560481302,36686.23046875,3.8056502116117823,-0.4914257228374481,-0.20101310312747955,19.254688262939453
11,21.4365504,-14.1098093,60,1422.2913163019236,47239.6953125,10.59611223397765,-0.45713376998901367,-0.18626096844673157,37.7995491027832
11,21.4365504,-14.1098093,120,4926.4836180657285,66527.2734375,58.6009307023109,-0.43515661358833313,-0.1850460171699524,76.99178314208984
11,21.4365504,-14.1098093,240,19014.3291703716,87671.265625,85.04095588732831,-0.43414315581321716,-0.18211640417575836,157.8270263671875
12,19.2021657,-11.9580126,30,444.51101513713104,3898.115234375,3.5527223463887236,-0.16151265799999237,-0.06089562922716141,18.79314422607422
12,19.2021657,-11.9580126,60,1612.1684767875745,7803.92431640625,7.526076201314212,-0.2909470200538635,-0.09997773915529251,39.4593391418457
12,19.2021657,-11.9580126,120,7096.630963063752,484312.15625,68.828709264078,-0.18732163310050964,0.5342540144920349,81.28364562988281
12,19.2021657,-11.9580126,240,24655.40265879531,599904.6875,144.87697654763852,-0.3180699348449707,0.4139786660671234,152.14474487304688
