project_id,source,lon,lat,aoi,denom_cells_5km,pop_5km,hh_5km,poorest_hh_5km,ag_km2_5km,pct_electrified_5km,pct_rural_5km,pct_priority_5km,risk_roadcells_5km,denom_cells_10km,pop_10km,hh_10km,poorest_hh_10km,ag_km2_10km,pct_electrified_10km,pct_rural_10km,pct_priority_10km,risk_roadcells_10km,denom_cells_30km,pop_30km,hh_30km,poorest_hh_30km,ag_km2_30km,pct_electrified_30km,pct_rural_30km,pct_priority_30km,risk_roadcells_30km,dist_km_to_caala_lp
10,dm,15.6568397,-12.7333288,huambo,90,44582.7421875,8916.5484375,4538.52294921875,26.003910072245535,0.2222222222222222,0.4111111111111111,0.0,1,378,387964.25,77592.85,39735.58984375,98.49770659999211,0.2857142857142857,0.2751322751322751,0.0,10,3374,1285817.375,257163.475,139093.515625,1044.706244462136,0.11084765856550088,0.21369294605809128,0.01867219917012448,119,16.6905179802575
12,dm,15.6568397,-12.7333288,huambo,90,44582.7421875,8916.5484375,4538.52294921875,26.003910072245535,0.2222222222222222,0.4111111111111111,0.0,1,378,387964.25,77592.85,39735.58984375,98.49770659999211,0.2857142857142857,0.2751322751322751,0.0,10,3374,1285817.375,257163.475,139093.515625,1044.706244462136,0.11084765856550088,0.21369294605809128,0.01867219917012448,119,16.6905179802575
49,wb,15.6568397,-12.7333288,huambo,90,44582.7421875,8916.5484375,4538.52294921875,26.003910072245535,0.2222222222222222,0.4111111111111111,0.0,1,378,387964.25,77592.85,39735.58984375,98.49770659999211,0.2857142857142857,0.2751322751322751,0.0,10,3374,1285817.375,257163.475,139093.515625,1044.706244462136,0.11084765856550088,0.21369294605809128,0.01867219917012448,119,16.6905179802575
51,wb,15.6568397,-12.7333288,huambo,90,44582.7421875,8916.5484375,4538.52294921875,26.003910072245535,0.2222222222222222,0.4111111111111111,0.0,1,378,387964.25,77592.85,39735.58984375,98.49770659999211,0.2857142857142857,0.2751322751322751,0.0,10,3374,1285817.375,257163.475,139093.515625,1044.706244462136,0.11084765856550088,0.21369294605809128,0.01867219917012448,119,16.6905179802575
4,dm,15.6567644,-12.722314,huambo,95,29164.8671875,5832.9734375,2976.512939453125,24.70379323717645,0.11578947368421053,0.43157894736842106,0.0,1,373,307435.84375,61487.16875,31491.900390625,91.24064913192184,0.24128686327077747,0.26273458445040215,0.0,9,3376,1285343.5,257068.7,139074.5625,1026.0582645485385,0.11078199052132702,0.2132701421800948,0.018661137440758292,123,17.654630326987633
43,wb,15.6567644,-12.722314,huambo,95,29164.8671875,5832.9734375,2976.512939453125,24.70379323717645,0.11578947368421053,0.43157894736842106,0.0,1,373,307435.84375,61487.16875,31491.900390625,91.24064913192184,0.24128686327077747,0.26273458445040215,0.0,9,3376,1285343.5,257068.7,139074.5625,1026.0582645485385,0.11078199052132702,0.2132701421800948,0.018661137440758292,123,17.654630326987633
40,wb,15.59792,-12.80258,huambo,94,40301.6171875,8060.3234375,4929.48681640625,33.27218012896252,0.39361702127659576,0.1702127659574468,0.0,12,373,230666.640625,46133.328125,27606.83203125,161.75518610229773,0.3324396782841823,0.18498659517426275,0.0,23,3378,1269661.0,253932.2,138075.203125,1141.2104057186684,0.10657193605683836,0.1936056838365897,0.018650088809946713,108,6.686254160082517
1,dm,15.59792,-12.80258,huambo,94,40301.6171875,8060.3234375,4929.48681640625,33.27218012896252,0.39361702127659576,0.1702127659574468,0.0,12,373,230666.640625,46133.328125,27606.83203125,161.75518610229773,0.3324396782841823,0.18498659517426275,0.0,23,3378,1269661.0,253932.2,138075.203125,1141.2104057186684,0.10657193605683836,0.1936056838365897,0.018650088809946713,108,6.686254160082517
0,dm,15.5264,-12.8571,huambo,94,110757.2578125,22151.4515625,14066.171875,42.35164613435311,0.425531914893617,0.26595744680851063,0.0,3,378,190284.53125,38056.90625,24166.1328125,164.95811366960794,0.2037037037037037,0.15079365079365079,0.031746031746031744,13,3376,1125195.625,225039.125,123697.21875,1091.6248288241836,0.08975118483412323,0.173281990521327,0.009182464454976303,80,3.727108508225969
39,wb,15.5264,-12.8571,huambo,94,110757.2578125,22151.4515625,14066.171875,42.35164613435311,0.425531914893617,0.26595744680851063,0.0,3,378,190284.53125,38056.90625,24166.1328125,164.95811366960794,0.2037037037037037,0.15079365079365079,0.031746031746031744,13,3376,1125195.625,225039.125,123697.21875,1091.6248288241836,0.08975118483412323,0.173281990521327,0.009182464454976303,80,3.727108508225969
44,wb,15.5992379,-12.7280638,huambo,95,14070.3125,2814.0625,1600.0155029296875,33.887408308388245,0.0,0.2,0.0,5,372,83447.7890625,16689.5578125,9410.8984375,123.01325305114062,0.11559139784946236,0.2768817204301075,0.0,15,3377,1273136.875,254627.375,138320.15625,1043.8525626168116,0.10660349422564407,0.20432336393248446,0.01865561148948771,125,14.21062961756201
5,dm,15.5992379,-12.7280638,huambo,95,14070.3125,2814.0625,1600.0155029296875,33.887408308388245,0.0,0.2,0.0,5,372,83447.7890625,16689.5578125,9410.8984375,123.01325305114062,0.11559139784946236,0.2768817204301075,0.0,15,3377,1273136.875,254627.375,138320.15625,1043.8525626168116,0.10660349422564407,0.20432336393248446,0.01865561148948771,125,14.21062961756201
11,dm,15.5840385,-12.7267313,huambo,92,15816.2919921875,3163.2583984375,1912.798828125,35.52478528576632,0.0,0.21739130434782608,0.0,4,376,63647.296875,12729.459375,7704.15625,128.14334559208712,0.06914893617021277,0.25,0.0,15,3376,1263362.0,252672.4,137387.125,1029.5143522467843,0.10604265402843602,0.2011255924170616,0.018661137440758292,122,13.952527778701887
