aoi,travel_cut_min,pop_within,cells_within,area_km2_within,pop_pct,cropland_km2,cropland_pct,electrified_cells,electrified_pct,cell_area_km2,note_electrification_denominator_zero,pop_total,cropland_total_km2,electrified_total_cells
moxicoleste,30.0,246630.296875,1250.0,1250.0,66.29057039408444,16.569997787475586,31.951402993559004,0.0,,1.0,True,372044.3125,51.86000061035156,0.0
moxicoleste,60.0,271239.03125,3014.0,3014.0,72.90503365778505,21.190000534057617,40.86000826198982,0.0,,1.0,True,372044.3125,51.86000061035156,0.0
moxicoleste,120.0,306827.53125,8529.0,8529.0,82.470695275042,25.130001068115234,48.45738675733671,0.0,,1.0,True,372044.3125,51.86000061035156,0.0
moxicoleste,240.0,345153.875,25239.0,25239.0,92.77224873582767,25.789997100830078,49.73003624624378,0.0,,1.0,True,372044.3125,51.86000061035156,0.0
