project_id,source,lon,lat,aoi,denom_cells_5km,pop_5km,hh_5km,poorest_hh_5km,ag_km2_5km,pct_electrified_5km,pct_rural_5km,pct_priority_5km,risk_roadcells_5km,tt_health_mean_5km,health_cover_60min_5km,tt_edu_mean_5km,bldg_dens_mean_5km,dre_demand_sum_5km,gsl_mean_5km,denom_cells_10km,pop_10km,hh_10km,poorest_hh_10km,ag_km2_10km,pct_electrified_10km,pct_rural_10km,pct_priority_10km,risk_roadcells_10km,tt_health_mean_10km,health_cover_60min_10km,tt_edu_mean_10km,bldg_dens_mean_10km,dre_demand_sum_10km,gsl_mean_10km,denom_cells_30km,pop_30km,hh_30km,poorest_hh_30km,ag_km2_30km,pct_electrified_30km,pct_rural_30km,pct_priority_30km,risk_roadcells_30km,tt_health_mean_30km,health_cover_60min_30km,tt_edu_mean_30km,bldg_dens_mean_30km,dre_demand_sum_30km,gsl_mean_30km
21,dm,14.00276944,-13.02198333,benguela,95,24301.115234375,4860.223046875,2896.693115234375,30.09935276653512,0.18947368421052632,0.30526315789473685,0.0,27,7.775216579437256,1.0,7.829812049865723,0.004564256407320499,2730.599853515625,238.0626220703125,375,38452.18359375,7690.43671875,4583.5009765625,102.96853889496725,0.048,0.2613333333333333,0.016,56,17.162145614624023,0.9893333333333333,13.381141662597656,0.0014700231840834022,3501.2998046875,239.33033752441406,3385,229133.84375,45826.76875,30804.69921875,1072.9672814594949,0.016838995568685376,0.15391432791728213,0.05819793205317578,224,32.84770584106445,0.869423929098966,23.38760757446289,0.0010196869261562824,19282.0,242.6204376220703
47,wb,14.00276944,-13.02198333,benguela,95,24301.115234375,4860.223046875,2896.693115234375,30.09935276653512,0.18947368421052632,0.30526315789473685,0.0,27,7.775216579437256,1.0,7.829812049865723,0.004564256407320499,2730.599853515625,238.0626220703125,375,38452.18359375,7690.43671875,4583.5009765625,102.96853889496725,0.048,0.2613333333333333,0.016,56,17.162145614624023,0.9893333333333333,13.381141662597656,0.0014700231840834022,3501.2998046875,239.33033752441406,3385,229133.84375,45826.76875,30804.69921875,1072.9672814594949,0.016838995568685376,0.15391432791728213,0.05819793205317578,224,32.84770584106445,0.869423929098966,23.38760757446289,0.0010196869261562824,19282.0,242.6204376220703
45,wb,14.8,-12.9167,benguela,92,10694.892578125,2138.978515625,1360.3902587890625,41.54103588782123,0.06521739130434782,0.16304347826086957,0.0,17,17.471521377563477,0.967391304347826,16.104759216308594,0.002128289081156254,641.800048828125,261.8258361816406,380,30138.736328125,6027.747265625,3833.64697265625,117.81968811505504,0.02368421052631579,0.10263157894736842,0.0,39,38.3710823059082,0.6342105263157894,30.07158088684082,0.0017268225783482194,3318.60009765625,265.4649353027344,3384,181579.453125,36315.890625,23101.330078125,734.4553441770925,0.01182033096926714,0.12174940898345153,0.02541371158392435,153,71.44397735595703,0.3608156028368794,46.15522766113281,0.0014431984163820744,19129.5,270.1450500488281
19,dm,14.8,-12.9167,benguela,92,10694.892578125,2138.978515625,1360.3902587890625,41.54103588782123,0.06521739130434782,0.16304347826086957,0.0,17,17.471521377563477,0.967391304347826,16.104759216308594,0.002128289081156254,641.800048828125,261.8258361816406,380,30138.736328125,6027.747265625,3833.64697265625,117.81968811505504,0.02368421052631579,0.10263157894736842,0.0,39,38.3710823059082,0.6342105263157894,30.07158088684082,0.0017268225783482194,3318.60009765625,265.4649353027344,3384,181579.453125,36315.890625,23101.330078125,734.4553441770925,0.01182033096926714,0.12174940898345153,0.02541371158392435,153,71.44397735595703,0.3608156028368794,46.15522766113281,0.0014431984163820744,19129.5,270.1450500488281
30,wb,13.96986111,-11.97677778,benguela,94,10866.4921875,2173.2984375,1408.2972412109375,16.808404629228622,0.05319148936170213,0.35106382978723405,0.0,17,12.695980072021484,1.0,11.772675514221191,0.0031731552444398403,2180.099853515625,239.11228942871094,375,15402.0390625,3080.4078125,1996.104248046875,41.921859966692494,0.013333333333333334,0.13866666666666666,0.0,41,30.55040168762207,0.8586666666666667,28.66978645324707,0.0009516582358628511,2332.5,244.86888122558594,3201,45709.65625,9141.93125,5932.748046875,345.44100372243014,0.001562011871290222,0.09746954076850985,0.0,147,70.63092803955078,0.46454233052171195,62.00894546508789,0.0002655746939126402,3886.800048828125,244.76654052734375
4,dm,13.96986111,-11.97677778,benguela,94,10866.4921875,2173.2984375,1408.2972412109375,16.808404629228622,0.05319148936170213,0.35106382978723405,0.0,17,12.695980072021484,1.0,11.772675514221191,0.0031731552444398403,2180.099853515625,239.11228942871094,375,15402.0390625,3080.4078125,1996.104248046875,41.921859966692494,0.013333333333333334,0.13866666666666666,0.0,41,30.55040168762207,0.8586666666666667,28.66978645324707,0.0009516582358628511,2332.5,244.86888122558594,3201,45709.65625,9141.93125,5932.748046875,345.44100372243014,0.001562011871290222,0.09746954076850985,0.0,147,70.63092803955078,0.46454233052171195,62.00894546508789,0.0002655746939126402,3886.800048828125,244.76654052734375
5,dm,13.96986111,-11.97169444,benguela,94,10117.1240234375,2023.4248046875,1311.17919921875,15.75345554692839,0.0425531914893617,0.30851063829787234,0.0,15,13.51528263092041,1.0,13.005268096923828,0.0030037269461899996,2021.4998779296875,239.18186950683594,372,15278.0947265625,3055.6189453125,1980.041259765625,39.51541061605313,0.013440860215053764,0.13978494623655913,0.0,39,30.534584045410156,0.8575268817204301,28.909353256225586,0.0009603826329112053,2332.5,245.14503479003906,3177,45044.9375,9008.9875,5846.23095703125,339.85769639397546,0.0015738117721120553,0.09789109222536985,0.0,146,70.5126724243164,0.46395971041863393,61.951934814453125,0.00026732447440735996,3827.5,244.7709503173828
31,wb,13.96986111,-11.97169444,benguela,94,10117.1240234375,2023.4248046875,1311.17919921875,15.75345554692839,0.0425531914893617,0.30851063829787234,0.0,15,13.51528263092041,1.0,13.005268096923828,0.0030037269461899996,2021.4998779296875,239.18186950683594,372,15278.0947265625,3055.6189453125,1980.041259765625,39.51541061605313,0.013440860215053764,0.13978494623655913,0.0,39,30.534584045410156,0.8575268817204301,28.909353256225586,0.0009603826329112053,2332.5,245.14503479003906,3177,45044.9375,9008.9875,5846.23095703125,339.85769639397546,0.0015738117721120553,0.09789109222536985,0.0,146,70.5126724243164,0.46395971041863393,61.951934814453125,0.00026732447440735996,3827.5,244.7709503173828
6,dm,13.97575,-11.94577778,benguela,95,5115.90576171875,1023.18115234375,663.0213623046875,10.294029877072099,0.0,0.16842105263157894,0.0,8,18.33819580078125,0.9894736842105263,19.51053237915039,0.0014502664562314749,1058.9000244140625,242.36666870117188,371,14995.044921875,2999.008984375,1943.3580322265625,36.63607199021853,0.013477088948787063,0.13746630727762804,0.0,36,31.988550186157227,0.8544474393530997,31.487638473510742,0.0009576183510944247,2339.2001953125,246.62449645996094,3042,41546.22265625,8309.24453125,5390.623046875,305.92940466943764,0.001643655489809336,0.09533201840894148,0.0,140,70.78789520263672,0.4559500328731098,62.56507873535156,0.0002737055765464902,3684.0,244.85719299316406
32,wb,13.97575,-11.94577778,benguela,95,5115.90576171875,1023.18115234375,663.0213623046875,10.294029877072099,0.0,0.16842105263157894,0.0,8,18.33819580078125,0.9894736842105263,19.51053237915039,0.0014502664562314749,1058.9000244140625,242.36666870117188,371,14995.044921875,2999.008984375,1943.3580322265625,36.63607199021853,0.013477088948787063,0.13746630727762804,0.0,36,31.988550186157227,0.8544474393530997,31.487638473510742,0.0009576183510944247,2339.2001953125,246.62449645996094,3042,41546.22265625,8309.24453125,5390.623046875,305.92940466943764,0.001643655489809336,0.09533201840894148,0.0,140,70.78789520263672,0.4559500328731098,62.56507873535156,0.0002737055765464902,3684.0,244.85719299316406
